ts,machine_id,line,temp_c,vibration_mm_s,pressure_bar,throughput_units,status
2024-06-04 16:55:51,M009,LINE_1,79.48,4.883,4.9,133.0,fault
2024-06-04 16:55:54,M018,LINE_2,57.31,3.531,5.6,86.0,warn
2024-06-04 16:55:57,M023,LINE_3,71.38,4.061,5.93,86.0,warn
2024-06-04 16:55:58,M008,LINE_4,77.89,4.193,5.63,74.0,warn
2024-06-04 16:56:04,M012,LINE_4,57.93,1.719,6.08,76.0,ok
2024-06-04 16:56:05,M023,LINE_3,69.92,3.308,6.06,86.0,ok
2024-06-04 16:56:05,M024,LINE_4,62.65,4.364,5.69,112.0,warn
2024-06-04 16:56:16,M012,LINE_4,71.87,2.79,6.15,76.0,ok
2024-06-04 16:56:25,M014,LINE_2,47.31,3.228,6.04,132.0,ok
2024-06-04 16:56:37,M019,LINE_3,50.63,0.576,5.93,102.0,ok
2024-06-04 16:56:40,M016,LINE_4,63.96,2.499,7.61,99.0,ok
2024-06-04 16:56:47,M001,LINE_1,50.73,1.5,6.63,91.0,ok
2024-06-04 16:56:49,M009,LINE_1,86.54,2.499,6.19,104.0,ok
2024-06-04 16:56:51,M003,LINE_3,59.21,4.831,5.49,96.0,fault
2024-06-04 16:56:54,M011,LINE_3,73.83,2.968,5.52,77.0,ok
2024-06-04 16:56:57,M001,LINE_1,39.53,0.784,5.8,87.0,ok
2024-06-04 16:57:04,M023,LINE_3,67.14,2.33,6.19,108.0,ok
2024-06-04 16:57:05,M001,LINE_1,66.17,1.137,4.94,105.0,ok
2024-06-04 16:57:13,M005,LINE_1,65.47,1.748,7.1,94.0,ok
2024-06-04 16:57:15,M018,LINE_2,79.77,5.2,6.16,105.0,fault
2024-06-04 16:57:17,M007,LINE_3,69.87,3.664,6.15,72.0,warn
2024-06-04 16:57:30,M010,LINE_2,66.66,2.077,6.28,90.0,ok
2024-06-04 16:57:33,M012,LINE_4,77.07,1.71,5.25,102.0,ok
2024-06-04 16:57:37,M016,LINE_4,64.23,1.318,6.5,107.0,ok
2024-06-04 16:57:39,M007,LINE_3,74.68,3.997,5.01,104.0,warn
2024-06-04 16:57:42,M024,LINE_4,59.4,1.652,5.5,122.0,ok
2024-06-04 16:57:45,M016,LINE_4,59.66,3.291,5.63,48.0,ok
2024-06-04 16:58:04,M009,LINE_1,71.11,4.426,4.93,96.0,warn
2024-06-04 16:58:07,M015,LINE_3,65.4,3.075,5.94,125.0,ok
2024-06-04 16:58:14,M016,LINE_4,60.49,1.292,5.45,79.0,ok
2024-06-04 16:58:15,M002,LINE_2,67.87,2.152,5.83,119.0,ok
2024-06-04 16:58:28,M017,LINE_1,55.57,4.405,5.61,116.0,warn
2024-06-04 16:58:30,M015,LINE_3,63.36,2.798,7.14,120.0,ok
2024-06-04 16:58:32,M018,LINE_2,70.79,3.801,5.6,100.0,warn
2024-06-04 16:58:41,M023,LINE_3,65.18,1.953,5.07,113.0,ok
2024-06-04 16:58:45,M001,LINE_1,49.1,0.0,6.09,95.0,ok
2024-06-04 16:58:47,M010,LINE_2,58.69,2.7,5.55,67.0,ok
2024-06-04 16:59:00,M020,LINE_4,69.78,1.546,6.0,110.0,ok
2024-06-04 16:59:12,M010,LINE_2,68.86,2.453,5.74,101.0,ok
2024-06-04 16:59:13,M016,LINE_4,60.01,1.592,4.88,120.0,ok
2024-06-04 16:59:20,M013,LINE_1,71.34,1.347,4.52,52.0,ok
2024-06-04 16:59:24,M003,LINE_3,60.6,2.034,5.0,118.0,ok
2024-06-04 16:59:38,M011,LINE_3,76.14,1.638,5.12,95.0,ok
2024-06-04 16:59:42,M010,LINE_2,81.44,2.919,5.69,109.0,ok
2024-06-04 16:59:45,M024,LINE_4,53.54,0.683,5.4,74.0,ok
2024-06-04 16:59:48,M010,LINE_2,69.89,1.761,6.9,85.0,ok
2024-06-04 16:59:50,M010,LINE_2,64.71,2.843,6.1,48.0,ok
2024-06-04 16:59:56,M008,LINE_4,76.96,3.563,5.6,111.0,warn
2024-06-04 16:59:59,M011,LINE_3,73.48,3.087,6.42,84.0,ok
2024-06-04 17:00:07,M019,LINE_3,56.05,0.879,5.37,68.0,ok
2024-06-04 17:00:07,M003,LINE_3,64.73,2.087,6.07,105.0,ok
2024-06-04 17:00:08,M012,LINE_4,77.89,2.452,5.67,95.0,ok
2024-06-04 17:00:10,M014,LINE_2,63.4,2.163,5.65,72.0,ok
2024-06-04 17:00:15,M001,LINE_1,52.72,1.029,6.32,104.0,ok
2024-06-04 17:00:25,M016,LINE_4,44.28,0.948,6.4,98.0,ok
2024-06-04 17:00:29,M016,LINE_4,75.02,2.394,5.79,104.0,ok
2024-06-04 17:00:53,M022,LINE_2,73.18,3.04,6.91,100.0,ok
2024-06-04 17:00:56,M002,LINE_2,64.51,3.913,5.65,76.0,warn
2024-06-04 17:00:59,M013,LINE_1,59.57,3.924,6.01,100.0,warn
2024-06-04 17:01:03,M012,LINE_4,77.19,3.755,4.4,95.0,warn
2024-06-04 17:01:04,M020,LINE_4,52.51,2.215,6.14,110.0,ok
2024-06-04 17:01:06,M009,LINE_1,63.87,2.365,5.92,105.0,ok
2024-06-04 17:01:15,M021,LINE_1,70.84,2.142,6.22,71.0,ok
2024-06-04 17:01:17,M001,LINE_1,42.07,0.0,5.53,106.0,ok
2024-06-04 17:01:19,M023,LINE_3,55.27,1.095,6.83,85.0,ok
2024-06-04 17:01:24,M002,LINE_2,61.01,2.186,5.43,88.0,ok
2024-06-04 17:01:36,M017,LINE_1,51.17,1.962,6.7,89.0,ok
2024-06-04 17:01:42,M010,LINE_2,79.99,3.236,6.33,124.0,ok
2024-06-04 17:01:48,M024,LINE_4,64.24,2.184,5.83,83.0,ok
2024-06-04 17:02:01,M004,LINE_4,84.08,3.526,6.57,95.0,warn
2024-06-04 17:02:03,M001,LINE_1,48.05,1.206,6.38,102.0,ok
2024-06-04 17:02:09,M007,LINE_3,71.55,3.19,6.57,79.0,ok
2024-06-04 17:02:14,M001,LINE_1,56.17,0.862,5.87,121.0,ok
2024-06-04 17:02:18,M017,LINE_1,67.39,1.982,6.26,118.0,ok
2024-06-04 17:02:23,M006,LINE_2,89.52,3.581,6.38,113.0,warn
2024-06-04 17:02:25,M007,LINE_3,60.59,3.269,6.04,107.0,ok
2024-06-04 17:02:26,M008,LINE_4,67.13,4.666,5.98,93.0,fault
2024-06-04 17:02:29,M004,LINE_4,74.55,3.619,6.0,78.0,warn
2024-06-04 17:02:35,M019,LINE_3,49.13,0.417,6.72,89.0,ok
2024-06-04 17:02:41,M007,LINE_3,71.15,3.21,7.61,107.0,ok
2024-06-04 17:02:41,M013,LINE_1,63.3,0.328,4.95,75.0,ok
2024-06-04 17:02:44,M015,LINE_3,58.85,2.352,6.42,92.0,ok
2024-06-04 17:02:48,M020,LINE_4,68.17,2.297,6.5,91.0,ok
2024-06-04 17:02:55,M015,LINE_3,68.6,3.684,6.54,122.0,warn
2024-06-04 17:02:55,M003,LINE_3,57.79,3.04,4.79,105.0,ok
2024-06-04 17:02:58,M017,LINE_1,60.68,1.335,6.37,106.0,ok
2024-06-04 17:02:58,M020,LINE_4,70.23,1.984,5.06,123.0,ok
2024-06-04 17:03:07,M009,LINE_1,73.7,2.812,5.14,92.0,ok
2024-06-04 17:03:10,M011,LINE_3,65.95,5.645,4.75,121.0,fault
2024-06-04 17:03:10,M011,LINE_3,69.38,4.349,5.67,101.0,warn
2024-06-04 17:03:13,M020,LINE_4,62.82,1.92,5.73,61.0,ok
2024-06-04 17:03:16,M015,LINE_3,77.99,1.685,5.79,70.0,ok
2024-06-04 17:03:27,M018,LINE_2,59.81,6.379,5.44,104.0,fault
2024-06-04 17:03:30,M011,LINE_3,55.84,4.963,6.82,92.0,fault
2024-06-04 17:03:34,M012,LINE_4,58.52,2.841,7.0,104.0,ok
2024-06-04 17:03:38,M006,LINE_2,77.32,1.659,5.51,94.0,ok
2024-06-04 17:03:39,M017,LINE_1,60.31,2.242,6.13,99.0,ok
2024-06-04 17:03:45,M012,LINE_4,67.51,2.471,6.63,92.0,ok
2024-06-04 17:03:45,M003,LINE_3,66.42,3.638,5.94,81.0,warn
2024-06-04 17:03:48,M023,LINE_3,68.77,2.495,5.6,107.0,ok
2024-06-04 17:03:49,M019,LINE_3,59.21,2.253,6.19,94.0,ok
2024-06-04 17:03:54,M005,LINE_1,67.63,1.515,6.0,83.0,ok
2024-06-04 17:03:58,M020,LINE_4,50.49,1.24,4.86,88.0,ok
2024-06-04 17:04:00,M024,LINE_4,62.47,3.188,6.04,92.0,ok
2024-06-04 17:04:01,M017,LINE_1,52.94,1.976,5.99,78.0,ok
2024-06-04 17:04:07,M002,LINE_2,47.59,2.221,6.84,132.0,ok
2024-06-04 17:04:24,M007,LINE_3,72.32,3.007,6.34,91.0,ok
2024-06-04 17:04:44,M022,LINE_2,64.75,3.417,6.05,61.0,ok
2024-06-04 17:04:53,M004,LINE_4,79.7,3.304,6.06,88.0,ok
2024-06-04 17:04:54,M021,LINE_1,73.56,4.593,5.66,62.0,fault
2024-06-04 17:04:57,M015,LINE_3,68.42,1.118,6.94,65.0,ok
2024-06-04 17:05:08,M003,LINE_3,69.54,2.21,6.61,141.0,ok
2024-06-04 17:05:15,M023,LINE_3,51.17,1.53,5.96,81.0,ok
2024-06-04 17:05:15,M008,LINE_4,64.91,5.85,6.48,79.0,fault
2024-06-04 17:05:22,M019,LINE_3,59.83,3.115,6.84,76.0,ok
2024-06-04 17:05:25,M011,LINE_3,68.96,2.15,4.63,98.0,ok
2024-06-04 17:05:27,M004,LINE_4,84.2,3.13,5.28,92.0,ok
2024-06-04 17:05:28,M009,LINE_1,68.9,1.917,5.52,108.0,ok
2024-06-04 17:05:30,M005,LINE_1,56.59,2.858,6.54,90.0,ok
2024-06-04 17:05:31,M012,LINE_4,71.46,0.699,6.58,132.0,ok
2024-06-04 17:05:31,M019,LINE_3,59.78,2.758,5.76,98.0,ok
2024-06-04 17:05:34,M004,LINE_4,71.64,5.039,5.56,83.0,fault
2024-06-04 17:05:41,M019,LINE_3,64.23,1.67,5.97,102.0,ok
2024-06-04 17:05:49,M018,LINE_2,65.57,3.157,5.65,83.0,ok
2024-06-04 17:05:56,M003,LINE_3,58.58,4.278,5.39,66.0,warn
2024-06-04 17:06:04,M023,LINE_3,52.79,3.261,7.16,88.0,ok
2024-06-04 17:06:09,M010,LINE_2,66.63,1.679,6.22,97.0,ok
2024-06-04 17:06:18,M004,LINE_4,79.29,3.719,5.94,72.0,warn
2024-06-04 17:06:20,M005,LINE_1,69.51,1.791,5.09,88.0,ok
2024-06-04 17:06:26,M004,LINE_4,82.83,3.572,5.65,47.0,warn
2024-06-04 17:06:27,M010,LINE_2,69.72,3.142,6.68,80.0,ok
2024-06-04 17:06:28,M006,LINE_2,75.48,4.124,7.54,112.0,warn
2024-06-04 17:06:53,M021,LINE_1,69.5,2.784,6.1,101.0,ok
2024-06-04 17:06:53,M008,LINE_4,66.48,3.432,6.68,105.0,ok
2024-06-04 17:06:56,M006,LINE_2,80.89,1.572,5.78,84.0,ok
2024-06-04 17:06:57,M002,LINE_2,69.23,3.195,4.42,92.0,ok
2024-06-04 17:07:01,M005,LINE_1,66.11,2.386,5.75,108.0,ok
2024-06-04 17:07:12,M021,LINE_1,76.23,3.635,6.47,59.0,warn
2024-06-04 17:07:21,M013,LINE_1,66.58,0.884,4.79,97.0,ok
2024-06-04 17:07:25,M009,LINE_1,58.11,2.2,5.65,115.0,ok
2024-06-04 17:07:25,M013,LINE_1,59.56,2.412,7.4,130.0,ok
2024-06-04 17:07:27,M017,LINE_1,55.58,0.377,6.47,102.0,ok
2024-06-04 17:07:28,M015,LINE_3,70.12,2.267,4.99,97.0,ok
2024-06-04 17:07:30,M017,LINE_1,54.06,1.73,5.28,104.0,ok
2024-06-04 17:07:32,M010,LINE_2,57.52,3.752,4.93,105.0,warn
2024-06-04 17:07:34,M003,LINE_3,53.37,2.805,6.19,102.0,ok
2024-06-04 17:07:35,M004,LINE_4,78.1,4.696,6.28,105.0,fault
2024-06-04 17:07:36,M017,LINE_1,58.22,0.0,7.05,89.0,ok
2024-06-04 17:07:38,M004,LINE_4,75.66,4.431,5.8,99.0,warn
2024-06-04 17:07:40,M003,LINE_3,63.13,0.497,5.73,95.0,ok
2024-06-04 17:07:41,M007,LINE_3,69.58,1.944,5.9,112.0,ok
2024-06-04 17:07:46,M012,LINE_4,60.31,3.199,6.93,119.0,ok
2024-06-04 17:07:58,M020,LINE_4,58.55,2.017,6.11,101.0,ok
2024-06-04 17:07:58,M009,LINE_1,79.94,3.685,7.06,81.0,warn
2024-06-04 17:08:01,M022,LINE_2,72.93,1.678,5.78,58.0,ok
2024-06-04 17:08:18,M008,LINE_4,67.49,5.022,4.59,121.0,fault
2024-06-04 17:08:18,M007,LINE_3,65.0,2.433,5.64,97.0,ok
2024-06-04 17:08:25,M012,LINE_4,51.17,2.997,6.16,74.0,ok
2024-06-04 17:08:29,M024,LINE_4,72.95,1.949,5.95,106.0,ok
2024-06-04 17:08:32,M020,LINE_4,62.6,0.145,6.64,100.0,ok
2024-06-04 17:08:33,M006,LINE_2,68.51,3.111,5.93,93.0,ok
2024-06-04 17:08:33,M012,LINE_4,61.01,1.236,6.1,107.0,ok
2024-06-04 17:08:34,M003,LINE_3,70.54,2.549,6.08,118.0,ok
2024-06-04 17:08:35,M017,LINE_1,49.68,1.596,6.49,100.0,ok
2024-06-04 17:08:38,M011,LINE_3,64.94,1.976,4.97,131.0,ok
2024-06-04 17:08:40,M011,LINE_3,73.77,2.176,6.5,83.0,ok
2024-06-04 17:08:43,M020,LINE_4,53.57,3.535,6.83,95.0,warn
2024-06-04 17:08:43,M018,LINE_2,72.66,2.152,4.72,99.0,ok
2024-06-04 17:08:50,M013,LINE_1,57.55,1.804,6.27,85.0,ok
2024-06-04 17:08:58,M016,LINE_4,68.8,1.249,5.92,120.0,ok
2024-06-04 17:09:02,M021,LINE_1,73.1,2.022,6.08,85.0,ok
2024-06-04 17:09:06,M020,LINE_4,72.44,1.762,5.42,119.0,ok
2024-06-04 17:09:06,M004,LINE_4,83.7,4.163,6.26,103.0,warn
2024-06-04 17:09:16,M024,LINE_4,67.1,2.751,7.05,103.0,ok
2024-06-04 17:09:17,M007,LINE_3,68.81,3.073,5.62,90.0,ok
2024-06-04 17:09:20,M009,LINE_1,75.56,3.285,6.39,70.0,ok
2024-06-04 17:09:27,M016,LINE_4,86.91,0.319,5.85,95.0,ok
2024-06-04 17:09:29,M023,LINE_3,72.07,3.211,6.55,126.0,ok
2024-06-04 17:09:32,M011,LINE_3,66.03,2.852,5.71,150.0,ok
2024-06-04 17:09:39,M006,LINE_2,68.83,4.111,6.44,98.0,warn
2024-06-04 17:09:45,M001,LINE_1,59.86,0.116,5.7,95.0,ok
2024-06-04 17:09:49,M024,LINE_4,65.5,3.511,5.93,63.0,warn
2024-06-04 17:09:52,M004,LINE_4,78.18,2.659,6.1,110.0,ok
2024-06-04 17:10:06,M018,LINE_2,81.1,2.746,5.18,58.0,ok
2024-06-04 17:10:10,M020,LINE_4,60.31,0.504,6.22,67.0,ok
2024-06-04 17:10:31,M020,LINE_4,49.81,3.202,6.22,93.0,ok
2024-06-04 17:10:32,M004,LINE_4,77.59,4.289,5.44,85.0,warn
2024-06-04 17:10:40,M008,LINE_4,67.97,4.189,5.01,65.0,warn
2024-06-04 17:10:41,M020,LINE_4,65.31,2.359,6.36,126.0,ok
2024-06-04 17:10:42,M018,LINE_2,68.5,3.116,5.23,93.0,ok
2024-06-04 17:10:48,M016,LINE_4,61.01,1.225,5.28,89.0,ok
2024-06-04 17:10:50,M001,LINE_1,54.99,0.684,5.66,91.0,ok
2024-06-04 17:10:51,M020,LINE_4,69.72,1.511,5.49,108.0,ok
2024-06-04 17:11:01,M007,LINE_3,73.06,4.418,7.02,141.0,warn
2024-06-04 17:11:06,M002,LINE_2,67.52,3.115,6.83,79.0,ok
2024-06-04 17:11:12,M021,LINE_1,64.54,2.812,6.0,100.0,ok
2024-06-04 17:11:13,M013,LINE_1,58.16,1.975,6.47,76.0,ok
2024-06-04 17:11:21,M022,LINE_2,70.84,5.776,6.63,83.0,fault
2024-06-04 17:11:27,M003,LINE_3,66.44,2.972,4.94,106.0,ok
2024-06-04 17:11:28,M024,LINE_4,61.04,3.3,5.85,93.0,ok
2024-06-04 17:11:28,M013,LINE_1,59.89,2.34,5.75,73.0,ok
2024-06-04 17:11:30,M019,LINE_3,58.73,2.342,5.59,99.0,ok
2024-06-04 17:11:32,M020,LINE_4,67.21,0.541,5.68,94.0,ok
2024-06-04 17:11:32,M011,LINE_3,60.9,2.646,6.49,100.0,ok
2024-06-04 17:11:39,M012,LINE_4,69.38,2.258,5.88,98.0,ok
2024-06-04 17:11:46,M001,LINE_1,49.12,3.708,6.2,104.0,warn
2024-06-04 17:11:54,M002,LINE_2,63.44,2.234,6.51,80.0,ok
2024-06-04 17:11:56,M018,LINE_2,72.47,1.63,5.47,98.0,ok
2024-06-04 17:12:01,M015,LINE_3,56.99,1.699,6.19,87.0,ok
2024-06-04 17:12:12,M009,LINE_1,68.31,3.259,5.53,74.0,ok
2024-06-04 17:12:17,M011,LINE_3,79.22,1.485,6.62,86.0,ok
2024-06-04 17:12:20,M017,LINE_1,53.25,1.452,6.21,106.0,ok
2024-06-04 17:12:20,M003,LINE_3,44.76,3.583,5.81,98.0,warn
2024-06-04 17:12:22,M005,LINE_1,68.22,3.022,6.93,149.0,ok
2024-06-04 17:12:23,M019,LINE_3,66.12,2.097,6.1,87.0,ok
2024-06-04 17:12:29,M006,LINE_2,87.1,3.143,5.91,107.0,ok
2024-06-04 17:12:33,M005,LINE_1,57.88,1.188,5.35,107.0,ok
2024-06-04 17:12:34,M009,LINE_1,73.2,3.305,5.58,109.0,ok
2024-06-04 17:12:38,M011,LINE_3,70.16,2.685,5.12,84.0,ok
2024-06-04 17:12:43,M016,LINE_4,57.27,1.353,6.8,76.0,ok
2024-06-04 17:12:43,M009,LINE_1,62.64,3.166,5.97,87.0,ok
2024-06-04 17:12:53,M003,LINE_3,70.3,3.861,5.5,107.0,warn
2024-06-04 17:12:54,M015,LINE_3,72.29,2.098,5.13,97.0,ok
2024-06-04 17:13:02,M020,LINE_4,69.4,1.706,4.61,91.0,ok
2024-06-04 17:13:04,M017,LINE_1,49.97,3.295,6.44,94.0,ok
2024-06-04 17:13:08,M003,LINE_3,74.49,2.252,5.32,127.0,ok
2024-06-04 17:13:11,M019,LINE_3,69.39,1.656,4.91,114.0,ok
2024-06-04 17:13:11,M021,LINE_1,77.93,2.782,6.19,96.0,ok
2024-06-04 17:13:12,M009,LINE_1,65.8,3.976,5.86,92.0,warn
2024-06-04 17:13:16,M003,LINE_3,58.68,2.88,5.63,96.0,ok
2024-06-04 17:13:27,M007,LINE_3,52.35,4.388,5.1,97.0,warn
2024-06-04 17:13:29,M009,LINE_1,75.12,2.467,5.87,118.0,ok
2024-06-04 17:13:31,M013,LINE_1,65.82,1.879,6.03,73.0,ok
2024-06-04 17:13:33,M006,LINE_2,84.02,3.206,5.72,91.0,ok
2024-06-04 17:13:34,M017,LINE_1,47.68,2.027,6.38,82.0,ok
2024-06-04 17:13:36,M002,LINE_2,67.68,0.296,5.98,99.0,ok
2024-06-04 17:13:46,M007,LINE_3,68.82,4.316,5.75,73.0,warn
2024-06-04 17:13:51,M017,LINE_1,57.23,1.67,5.99,110.0,ok
2024-06-04 17:13:52,M003,LINE_3,62.78,0.604,5.97,129.0,ok
2024-06-04 17:14:03,M009,LINE_1,61.5,5.277,6.12,82.0,fault
2024-06-04 17:14:06,M001,LINE_1,45.87,0.0,6.42,100.0,ok
2024-06-04 17:14:10,M003,LINE_3,46.75,2.052,5.58,52.0,ok
2024-06-04 17:14:14,M001,LINE_1,48.98,1.391,5.88,101.0,ok
2024-06-04 17:14:14,M019,LINE_3,59.62,2.085,4.84,100.0,ok
2024-06-04 17:14:16,M013,LINE_1,61.47,3.375,6.54,118.0,ok
2024-06-04 17:14:20,M008,LINE_4,71.67,3.976,6.06,88.0,warn
2024-06-04 17:14:27,M011,LINE_3,67.83,3.038,7.2,99.0,ok
2024-06-04 17:14:32,M020,LINE_4,56.92,1.624,7.02,93.0,ok
2024-06-04 17:14:47,M018,LINE_2,68.26,3.224,5.73,88.0,ok
2024-06-04 17:14:54,M003,LINE_3,61.38,2.768,5.08,82.0,ok
2024-06-04 17:15:00,M007,LINE_3,67.72,4.163,6.65,66.0,warn
2024-06-04 17:15:00,M020,LINE_4,71.0,1.164,6.44,114.0,ok
2024-06-04 17:15:11,M007,LINE_3,72.93,3.16,6.66,106.0,ok
2024-06-04 17:15:12,M020,LINE_4,45.8,2.94,6.68,96.0,ok
2024-06-04 17:15:23,M003,LINE_3,60.8,2.581,5.0,87.0,ok
2024-06-04 17:15:26,M014,LINE_2,59.12,0.11,6.19,71.0,ok
2024-06-04 17:15:31,M004,LINE_4,69.41,2.224,5.39,117.0,ok
2024-06-04 17:15:33,M024,LINE_4,62.61,3.419,6.02,113.0,ok
2024-06-04 17:15:38,M005,LINE_1,76.97,3.06,6.2,76.0,ok
2024-06-04 17:15:39,M022,LINE_2,58.31,2.687,5.29,72.0,ok
2024-06-04 17:15:40,M012,LINE_4,64.96,2.509,6.45,92.0,ok
2024-06-04 17:15:42,M024,LINE_4,60.92,2.253,5.15,94.0,ok
2024-06-04 17:15:45,M024,LINE_4,66.68,3.26,6.67,103.0,ok
2024-06-04 17:15:45,M015,LINE_3,64.67,1.135,5.42,98.0,ok
2024-06-04 17:16:01,M004,LINE_4,95.34,5.044,6.48,83.0,fault
2024-06-04 17:16:01,M024,LINE_4,64.6,2.433,6.73,101.0,ok
2024-06-04 17:16:04,M003,LINE_3,62.53,3.613,5.62,65.0,warn
2024-06-04 17:16:18,M008,LINE_4,61.17,3.774,5.82,87.0,warn
2024-06-04 17:16:19,M008,LINE_4,79.62,4.321,5.58,70.0,warn
2024-06-04 17:16:29,M010,LINE_2,52.17,3.662,5.42,106.0,warn
2024-06-04 17:16:30,M008,LINE_4,81.54,3.27,5.82,81.0,ok
2024-06-04 17:16:33,M001,LINE_1,46.01,1.235,6.76,97.0,ok
2024-06-04 17:16:37,M022,LINE_2,64.43,2.05,4.67,110.0,ok
2024-06-04 17:16:43,M009,LINE_1,72.96,1.601,6.23,110.0,ok
2024-06-04 17:16:45,M008,LINE_4,76.78,4.191,4.98,88.0,warn
2024-06-04 17:16:47,M002,LINE_2,60.17,2.673,6.29,72.0,ok
2024-06-04 17:16:50,M023,LINE_3,62.03,3.449,6.66,67.0,ok
2024-06-04 17:16:50,M013,LINE_1,60.17,2.578,6.44,114.0,ok
2024-06-04 17:17:15,M021,LINE_1,68.12,4.135,6.14,114.0,warn
2024-06-04 17:17:18,M021,LINE_1,84.04,2.798,6.19,82.0,ok
2024-06-04 17:17:31,M019,LINE_3,70.74,2.884,6.19,96.0,ok
2024-06-04 17:17:32,M001,LINE_1,54.76,1.498,5.95,128.0,ok
2024-06-04 17:17:39,M023,LINE_3,64.63,3.908,6.35,100.0,warn
2024-06-04 17:17:39,M002,LINE_2,56.14,1.162,5.83,99.0,ok
2024-06-04 17:17:47,M016,LINE_4,66.1,3.047,6.01,73.0,ok
2024-06-04 17:17:59,M018,LINE_2,64.7,3.752,6.82,69.0,warn
2024-06-04 17:18:13,M021,LINE_1,80.08,1.911,5.66,93.0,ok
2024-06-04 17:18:18,M004,LINE_4,75.72,5.542,6.65,87.0,fault
2024-06-04 17:18:31,M001,LINE_1,49.47,0.0,6.23,98.0,ok
2024-06-04 17:18:36,M018,LINE_2,82.66,1.883,5.67,81.0,ok
2024-06-04 17:18:49,M017,LINE_1,51.7,0.468,5.54,66.0,ok
2024-06-04 17:18:50,M011,LINE_3,54.59,2.468,6.87,96.0,ok
2024-06-04 17:18:51,M018,LINE_2,67.78,1.356,5.71,66.0,ok
2024-06-04 17:18:56,M014,LINE_2,68.22,2.911,5.63,98.0,ok
2024-06-04 17:18:57,M018,LINE_2,62.18,2.721,6.42,77.0,ok
2024-06-04 17:18:58,M011,LINE_3,62.55,1.22,6.86,103.0,ok
2024-06-04 17:19:20,M020,LINE_4,48.85,2.291,6.45,93.0,ok
2024-06-04 17:19:21,M022,LINE_2,60.63,1.75,5.68,62.0,ok
2024-06-04 17:19:21,M024,LINE_4,55.05,2.355,5.48,115.0,ok
2024-06-04 17:19:25,M007,LINE_3,75.62,4.172,5.7,96.0,warn
2024-06-04 17:19:27,M009,LINE_1,69.82,3.348,5.97,68.0,ok
2024-06-04 17:19:32,M008,LINE_4,75.86,3.168,4.98,99.0,ok
2024-06-04 17:19:40,M012,LINE_4,56.5,1.375,6.09,98.0,ok
2024-06-04 17:19:40,M006,LINE_2,72.76,3.369,4.65,106.0,ok
2024-06-04 17:19:45,M016,LINE_4,60.05,1.905,5.2,91.0,ok
2024-06-04 17:19:47,M020,LINE_4,53.8,0.771,6.21,98.0,ok
2024-06-04 17:20:04,M019,LINE_3,61.29,0.822,5.85,93.0,ok
2024-06-04 17:20:05,M012,LINE_4,63.64,2.772,5.49,79.0,ok
2024-06-04 17:20:18,M002,LINE_2,58.98,1.964,6.25,72.0,ok
2024-06-04 17:20:20,M001,LINE_1,57.86,0.0,5.54,71.0,ok
2024-06-04 17:20:21,M006,LINE_2,68.2,4.576,6.86,118.0,fault
2024-06-04 17:20:27,M004,LINE_4,69.88,3.541,5.62,117.0,warn
2024-06-04 17:20:27,M005,LINE_1,73.54,3.175,6.67,98.0,ok
2024-06-04 17:20:31,M022,LINE_2,62.1,2.37,5.5,108.0,ok
2024-06-04 17:20:37,M015,LINE_3,62.43,0.447,6.41,80.0,ok
2024-06-04 17:20:39,M020,LINE_4,66.15,2.191,6.89,125.0,ok
2024-06-04 17:20:49,M004,LINE_4,75.25,2.734,6.37,88.0,ok
2024-06-04 17:20:51,M017,LINE_1,61.95,1.463,5.79,78.0,ok
2024-06-04 17:20:53,M008,LINE_4,73.27,4.609,5.25,85.0,fault
2024-06-04 17:21:01,M005,LINE_1,58.29,1.971,5.16,112.0,ok
2024-06-04 17:21:01,M012,LINE_4,66.65,2.663,5.8,79.0,ok
2024-06-04 17:21:08,M023,LINE_3,68.57,1.52,5.68,73.0,ok
2024-06-04 17:21:09,M018,LINE_2,72.8,2.285,5.46,109.0,ok
2024-06-04 17:21:14,M020,LINE_4,57.43,1.666,6.46,68.0,ok
2024-06-04 17:21:23,M018,LINE_2,79.58,3.171,7.54,105.0,ok
2024-06-04 17:21:28,M003,LINE_3,67.97,2.777,7.66,107.0,ok
2024-06-04 17:21:31,M014,LINE_2,50.27,2.342,6.14,89.0,ok
2024-06-04 17:21:46,M018,LINE_2,68.93,4.499,5.86,93.0,warn
2024-06-04 17:21:47,M006,LINE_2,76.78,2.929,6.28,116.0,ok
2024-06-04 17:21:51,M022,LINE_2,73.64,2.736,6.19,76.0,ok
2024-06-04 17:21:53,M018,LINE_2,73.07,3.782,6.0,119.0,warn
2024-06-04 17:21:58,M020,LINE_4,58.59,3.969,6.87,102.0,warn
2024-06-04 17:21:58,M018,LINE_2,74.57,2.223,5.41,110.0,ok
2024-06-04 17:21:59,M007,LINE_3,75.81,2.289,5.82,95.0,ok
2024-06-04 17:22:14,M004,LINE_4,69.08,3.088,4.58,111.0,ok
2024-06-04 17:22:20,M023,LINE_3,46.92,0.0,6.61,138.0,ok
2024-06-04 17:22:27,M008,LINE_4,62.25,2.665,5.57,99.0,ok
2024-06-04 17:22:28,M003,LINE_3,51.97,1.966,6.04,75.0,ok
2024-06-04 17:22:38,M002,LINE_2,64.56,2.363,6.21,82.0,ok
2024-06-04 17:22:41,M020,LINE_4,63.38,1.978,6.11,84.0,ok
