customer_id,signup_date,gender,senior_citizen,partner,dependents,state,tenure_months,contract,payment_method,paperless_billing,internet_service,online_security,tech_support,monthly_charges,total_charges,churn
TEL01237,2024-03-02,Male,0,No,No,Karnataka,4,One year,Mailed check,No,No,No internet service,No internet service,22.05,88.2,Yes
TEL01238,2019-09-25,Female,1,No,Yes,Karnataka,58,Month-to-month,Credit card,No,No,No internet service,No internet service,18.0,1044.0,No
TEL01239,2024-04-01,Female,1,Yes,No,Maharashtra,3,Month-to-month,Electronic check,No,Fiber optic,No,Yes,73.03,219.09,Yes
TEL01240,2020-05-22,Male,0,No,No,Delhi,50,Month-to-month,Bank transfer,Yes,Fiber optic,No,Yes,72.75,3637.5,Yes
TEL01241,2019-10-25,Female,0,Yes,No,Delhi,57,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,18.0,1026.0,Yes
TEL01242,2023-04-07,Male,0,No,No,Telangana,15,Two year,Bank transfer,No,DSL,No,Yes,51.72,775.8,No
TEL01243,2023-03-08,Female,0,No,No,Delhi,16,Two year,Credit card,Yes,Fiber optic,Yes,No,83.07,1329.12,No
TEL01244,2022-12-08,Female,0,Yes,No,Maharashtra,19,Two year,Bank transfer,Yes,DSL,No,No,52.74,1002.06,No
TEL01245,2019-12-24,Female,0,Yes,Yes,Maharashtra,55,Two year,Credit card,Yes,No,No internet service,No internet service,18.0,990.0,No
TEL01246,2018-11-29,Male,0,Yes,Yes,Telangana,68,Month-to-month,Credit card,No,No,No internet service,No internet service,18.0,1224.0,No
TEL01247,2019-12-24,Female,0,No,No,Maharashtra,55,One year,Credit card,Yes,DSL,No,Yes,55.3,3041.5,No
TEL01248,2022-12-08,Female,0,Yes,Yes,Maharashtra,19,month-to-month ,Bank transfer,Yes,Fiber optic,No,No,67.48,1282.12,No
TEL01249,2020-03-23,Female,1,Yes,No,Telangana,52,Month-to-month,Electronic check,Yes,DSL,No,No,42.34,2201.68,Yes
TEL01250,2020-04-22,Female,0,No,No,Telangana,51,One year,Bank transfer,No,Fiber optic,No,No,86.85,4429.35,No
TEL01251,2022-01-12,Male,1,Yes,No,Maharashtra,30,One year,Bank transfer,Yes,Fiber optic,No,No,50.43,1512.9,Yes
TEL01252,2023-10-04,Female,0,No,No,Maharashtra,9,One year,Bank transfer,Yes,No,No internet service,No internet service,18.0,162.0,No
TEL01253,2022-09-09,Female,0,No,Yes,Karnataka,22,Month-to-month,Mailed check,Yes,DSL,Yes,Yes,48.61,1069.42,No
TEL01254,2019-08-26,,1,No,No,Karnataka,59,Two year,Bank transfer,No,Fiber optic,No,Yes,74.61,4401.99,No
TEL01255,2021-06-16,Male,0,Yes,No,Tamil Nadu,37,one year ,Electronic check,No,Fiber optic,No,No,83.06,3073.22,No
TEL01256,2023-11-03,Female,0,Yes,Yes,Maharashtra,8,One year,Electronic check,Yes,Fiber optic,No,Yes,73.91,591.28,Yes
TEL01257,2019-01-28,Male,0,Yes,No,West Bengal,66,One year,Credit card,Yes,DSL,Yes,No,47.84,3157.44,No
TEL01258,2021-06-16,Female,1,No,No,Maharashtra,37,Two year,Credit card,Yes,Fiber optic,No,No,71.22,2635.14,No
TEL01259,2022-06-11,Male,0,Yes,No,West Bengal,25,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,18.0,450.0,No
TEL01260,2024-05-01,Male,0,Yes,No,Karnataka,2,Month-to-month,Mailed check,No,DSL,No,Yes,52.91,105.82,No
TEL01261,2021-02-16,Female,0,Yes,No,Tamil Nadu,41,Two year,Electronic check,No,Fiber optic,No,No,89.43,3666.63,No
TEL01262,2021-03-18,Male,0,Yes,No,Delhi,40,One year,Credit card,No,No,No internet service,No internet service,18.0,720.0,No
TEL01263,2023-08-05,Male,1,No,No,Maharashtra,11,Two year,Mailed check,Yes,DSL,No,No,43.44,477.84,No
TEL01264,2019-06-27,Male,0,Yes,Yes,Maharashtra,61,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,74.45,4541.45,No
TEL01265,2021-07-16,Female,0,Yes,No,Delhi,36,Two year,Electronic check,Yes,No,No internet service,No internet service,18.0,648.0,No
TEL01266,2024-01-02,Male,1,Yes,No,Delhi,6,Month-to-month,Electronic check,Yes,DSL,No,No,49.63,297.78,Yes
TEL01267,2023-05-07,Male,0,Yes,No,Maharashtra,14,Two year,Bank transfer,Yes,DSL,Yes,Yes,54.53,763.42,No
TEL01268,2022-11-08,Female,0,Yes,Yes,Delhi,20,Two year,Bank transfer,Yes,DSL,No,Yes,35.02,700.4,No
TEL01269,2020-01-23,Female,0,Yes,No,Maharashtra,54,Month-to-month,Credit card,Yes,DSL,Yes,No,47.95,2589.3,No
TEL01270,2019-12-24,Female,0,No,No,Maharashtra,55,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,21.26,1169.3,No
TEL01271,2019-08-26,Female,0,Yes,Yes,Telangana,59,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,68.17,4022.03,No
TEL01272,2020-11-18,Male,0,No,No,West Bengal,44,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,78.31,3445.64,No
TEL01273,2019-01-28,Female,0,Yes,No,Maharashtra,66,month-to-month ,Electronic check,Yes,DSL,Yes,No,45.46,3000.36,No
TEL01274,2022-09-09,Female,0,Yes,No,Delhi,22,Two year,Mailed check,No,Fiber optic,Yes,Yes,68.6,1509.2,No
TEL01275,2021-01-17,Female,0,Yes,Yes,West Bengal,42,One year,Bank transfer,No,DSL,No,No,51.13,2147.46,No
TEL01276,2020-10-19,Female,1,No,No,Karnataka,45,Month-to-month,Electronic check,Yes,DSL,No,No,43.96,1978.2,Yes
TEL01277,2022-05-12,Male,0,Yes,No,Maharashtra,26,One year,Electronic check,No,DSL,Yes,No,51.07,1327.82,No
TEL01278,2021-10-14,Male,0,Yes,Yes,Telangana,33,Month-to-month,Electronic check,No,No,No internet service,No internet service,18.0,594.0,No
TEL01279,2020-04-22,Female,0,No,No,Karnataka,51,Two year,Electronic check,No,DSL,No,Yes,39.44,2011.44,No
TEL01280,2019-05-28,Female,0,Yes,Yes,Delhi,62,Month-to-month,Mailed check,Yes,DSL,No,Yes,42.27,2620.74,No
TEL01281,2018-12-29,Male,0,Yes,No,Karnataka,67,Month-to-month,Mailed check,No,Fiber optic,No,No,68.82,4610.94,No
TEL01282,2022-10-09,,0,Yes,No,Delhi,21,One year,Mailed check,Yes,DSL,No,No,43.96,923.16,Yes
TEL01283,2020-03-23,Female,1,No,No,Karnataka,52,Two year,Mailed check,Yes,No,No internet service,No internet service,30.54,1588.08,No
TEL01284,2019-12-24,Male,0,Yes,Yes,Maharashtra,55,One year,Electronic check,Yes,DSL,No,No,56.75,3121.25,No
TEL01285,2018-11-29,Female,0,No,No,Delhi,68,Two year,Credit card,Yes,DSL,No,Yes,51.0,3468.0,No
TEL01286,2020-09-19,Male,0,Yes,No,Gujarat,46,Month-to-month,Electronic check,No,No,No internet service,No internet service,19.27,886.42,No
TEL01287,2023-05-07,Female,0,No,Yes,Telangana,14,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,89.5,1253.0,Yes
TEL01288,2020-01-23,Male,0,No,No,Gujarat,54,Two year,Electronic check,Yes,DSL,No,No,45.44,2453.76,No
TEL01289,2023-07-06,Male,1,No,No,Karnataka,12,month-to-month ,Bank transfer,Yes,Fiber optic,No,No,77.72,932.64,No
TEL01290,2022-04-12,Male,0,No,No,Maharashtra,27,Month-to-month,Mailed check,Yes,DSL,Yes,No,46.28,1249.56,No
TEL01291,2021-08-15,Female,0,Yes,No,Karnataka,35,Month-to-month,Credit card,Yes,No,No internet service,No internet service,19.22,672.7,Yes
TEL01292,2020-03-23,Female,0,Yes,Yes,Karnataka,52,Month-to-month,Electronic check,No,No,No internet service,No internet service,18.0,936.0,Yes
TEL01293,2023-07-06,Male,0,No,No,West Bengal,12,One year,Mailed check,No,DSL,No,No,39.7,476.4,No
TEL01294,2020-05-22,Female,0,Yes,No,West Bengal,50,Two year,Bank transfer,No,DSL,No,No,47.86,2393.0,No
TEL01295,2023-09-04,Female,0,No,No,Karnataka,10,one year ,Credit card,No,Fiber optic,No,No,63.69,636.9,No
TEL01296,2022-03-13,Male,0,No,No,Karnataka,28,One year,Credit card,No,Fiber optic,Yes,No,74.16,2076.48,No
TEL01297,2023-11-03,Female,0,No,No,Delhi,8,One year,Mailed check,No,No,No internet service,No internet service,23.15,185.2,No
TEL01298,2024-05-31,Male,0,Yes,No,Karnataka,1,Two year,Bank transfer,No,No,No internet service,No internet service,36.11,36.11,No
TEL01299,2022-08-10,Female,0,Yes,Yes,Gujarat,23,Month-to-month,Electronic check,No,No,No internet service,No internet service,18.0,414.0,Yes
TEL01300,2018-09-30,Male,0,No,No,Telangana,70,month-to-month ,Bank transfer,No,Fiber optic,Yes,No,75.57,5289.9,No
TEL01301,2021-03-18,Female,0,No,Yes,West Bengal,40,Two year,Bank transfer,Yes,Fiber optic,No,No,75.01,3000.4,No
TEL01302,2020-03-23,Male,0,No,No,Delhi,52,Two year,Electronic check,Yes,No,No internet service,No internet service,18.0,936.0,No
TEL01303,2023-03-08,Female,0,No,No,West Bengal,16,One year,Bank transfer,Yes,Fiber optic,Yes,Yes,86.65,1386.4,No
TEL01304,2023-05-07,Male,0,No,Yes,Delhi,14,Two year,Electronic check,Yes,Fiber optic,No,Yes,79.05,1106.7,No
TEL01305,2019-01-28,Male,0,No,Yes,Karnataka,66,One year,Bank transfer,Yes,No,No internet service,No internet service,23.73,1566.18,No
TEL01306,2020-02-22,Female,0,No,No,Gujarat,53,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,71.8,3805.4,No
TEL01307,2021-08-15,Male,1,Yes,No,Telangana,35,One year,Mailed check,No,DSL,No,No,43.36,1517.6,No
TEL01308,2022-11-08,Male,0,No,No,Delhi,20,Month-to-month,Credit card,Yes,DSL,Yes,No,48.26,965.2,No
TEL01309,2019-05-28,Male,0,Yes,No,Tamil Nadu,62,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,67.45,4181.9,No
TEL01310,2021-09-14,Female,0,No,No,Maharashtra,34,Month-to-month,Credit card,No,DSL,No,Yes,51.38,1746.92,Yes
TEL01311,2024-04-01,Male,0,Yes,No,Tamil Nadu,3,Two year,Credit card,No,No,No internet service,No internet service,18.0,54.0,No
TEL01312,2019-05-28,Male,0,No,Yes,Maharashtra,62,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,18.0,1116.0,No
TEL01313,2022-01-12,Male,0,No,No,Tamil Nadu,30,Month-to-month,Credit card,Yes,DSL,No,No,34.41,1032.3,No
TEL01314,2021-11-13,Male,0,Yes,No,Gujarat,32,Month-to-month,Bank transfer,No,No,No internet service,No internet service,28.4,908.8,No
TEL01315,2022-04-12,Female,0,No,No,Maharashtra,27,Two year,Mailed check,Yes,Fiber optic,No,Yes,70.69,1908.63,No
TEL01316,2022-10-09,Female,1,No,No,Karnataka,21,Two year,Bank transfer,No,No,No internet service,No internet service,18.0,378.0,No
TEL01317,2020-12-18,Female,0,Yes,No,Karnataka,43,Month-to-month,Bank transfer,No,No,No internet service,No internet service,26.05,1120.15,No
TEL01318,2022-09-09,Female,0,No,No,Maharashtra,22,Two year,Credit card,Yes,DSL,No,Yes,46.8,1029.6,No
TEL01319,2021-06-16,Female,1,No,No,Tamil Nadu,37,Month-to-month,Electronic check,No,DSL,Yes,No,52.55,1944.35,No
TEL01320,2024-02-01,Male,0,Yes,No,Gujarat,5,one year ,Electronic check,Yes,No,No internet service,No internet service,18.63,93.15,No
TEL01321,2019-07-27,Male,1,No,No,Tamil Nadu,60,One year,Mailed check,Yes,Fiber optic,Yes,No,77.75,4665.0,No
TEL01322,2023-03-08,Male,0,Yes,No,Maharashtra,16,Month-to-month,Bank transfer,No,DSL,Yes,Yes,56.44,903.04,Yes
TEL01323,2020-11-18,Male,0,Yes,No,Karnataka,44,Two year,Mailed check,Yes,Fiber optic,Yes,Yes,63.48,2793.12,No
TEL01324,2022-12-08,Male,0,No,No,Delhi,19,Two year,Mailed check,Yes,Fiber optic,Yes,Yes,91.2,1732.8,No
TEL01325,2023-06-06,Female,0,Yes,No,Telangana,13,Month-to-month,Electronic check,Yes,Fiber optic,No,No,77.65,1009.45,Yes
TEL01326,2023-07-06,Female,0,No,No,Delhi,12,Month-to-month,Bank transfer,Yes,DSL,No,No,33.87,406.44,Yes
TEL01327,2020-04-22,Male,1,Yes,No,West Bengal,51,Two year,Credit card,Yes,Fiber optic,No,Yes,81.79,4171.29,No
TEL01328,2024-03-02,Male,0,No,No,Delhi,4,One year,Bank transfer,No,No,No internet service,No internet service,18.26,73.04,No
TEL01329,2019-09-25,Female,0,Yes,No,West Bengal,58,Month-to-month,Electronic check,No,Fiber optic,Yes,Yes,80.87,4690.46,No
TEL01330,2021-09-14,Female,0,No,Yes,Gujarat,34,Month-to-month,Bank transfer,Yes,DSL,No,Yes,59.78,2032.52,No
TEL01331,2021-10-14,Male,0,No,No,Maharashtra,33,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,27.58,910.14,No
TEL01332,2023-04-07,Female,0,Yes,No,West Bengal,15,Month-to-month,Mailed check,No,Fiber optic,No,No,77.44,1161.6,No
TEL01333,2022-05-12,Female,0,No,Yes,Delhi,26,Two year,Electronic check,Yes,No,No internet service,No internet service,35.3,917.8,No
TEL01334,2020-02-22,Female,0,No,Yes,West Bengal,53,One year,Bank transfer,No,No,No internet service,No internet service,28.3,1499.9,No
TEL01335,2019-02-27,Female,0,Yes,No,Delhi,65,Month-to-month,Electronic check,No,DSL,No,No,40.41,2626.65,No
TEL01336,2018-12-29,Female,0,No,No,Gujarat,67,Two year,Credit card,No,Fiber optic,No,No,60.24,4036.08,No
TEL01337,2020-10-19,Male,0,No,No,Telangana,45,One year,Electronic check,Yes,DSL,Yes,No,56.37,2536.65,No
TEL01338,2022-12-08,Female,1,Yes,No,Karnataka,19,Two year,Bank transfer,Yes,DSL,No,No,31.95,607.05,No
TEL01339,2024-02-01,Male,0,Yes,No,Maharashtra,5,Month-to-month,Mailed check,No,Fiber optic,No,Yes,72.32,361.6,Yes
TEL01340,2021-02-16,,0,Yes,Yes,Maharashtra,41,Month-to-month,Mailed check,Yes,DSL,No,No,42.25,1732.25,No
TEL01341,2021-03-18,Male,1,No,No,Delhi,40,Two year,Mailed check,No,DSL,Yes,No,44.63,1785.2,No
TEL01342,2021-07-16,Male,1,No,No,West Bengal,36,One year,Electronic check,No,No,No internet service,No internet service,30.32,1091.52,No
TEL01343,2021-05-17,Female,1,Yes,Yes,Tamil Nadu,38,Month-to-month,Electronic check,Yes,DSL,No,Yes,52.44,1992.72,No
TEL01344,2024-02-01,Male,0,No,No,West Bengal,5,Month-to-month,Bank transfer,No,Fiber optic,No,Yes,73.28,366.4,Yes
TEL01345,2022-03-13,Female,0,Yes,No,Gujarat,28,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,81.82,2290.96,No
TEL01346,2023-10-04,Female,0,No,No,West Bengal,9,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,76.87,691.83,Yes
TEL01347,2019-05-28,Female,0,No,No,Tamil Nadu,62,Two year,Electronic check,No,No,No internet service,No internet service,29.15,1807.3,No
TEL01348,2019-03-29,Female,0,Yes,Yes,Telangana,64,Month-to-month,Credit card,No,DSL,No,No,60.57,3876.48,No
TEL01349,2019-07-27,Female,0,No,No,Telangana,60,Month-to-month,Bank transfer,Yes,DSL,Yes,Yes,54.0,3240.0,No
TEL01350,2021-09-14,Female,0,No,No,West Bengal,34,Two year,Credit card,No,No,No internet service,No internet service,18.74,637.16,No
TEL01351,2019-09-25,Female,0,No,No,Gujarat,58,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,83.77,4858.66,No
TEL01352,2019-09-25,Female,0,Yes,Yes,Tamil Nadu,58,Month-to-month,Bank transfer,Yes,DSL,,No,30.06,1743.48,No
TEL01353,2022-06-11,Male,0,Yes,Yes,Tamil Nadu,25,one year ,Bank transfer,Yes,Fiber optic,No,No,60.44,1511.0,Yes
TEL01354,2024-03-02,Male,0,No,Yes,Tamil Nadu,4,Two year,Bank transfer,No,Fiber optic,Yes,No,67.17,268.68,No
TEL01355,2019-06-27,Male,0,Yes,Yes,Telangana,61,Two year,Mailed check,No,Fiber optic,No,No,57.68,3518.48,No
TEL01356,2020-12-18,Male,1,No,No,Gujarat,43,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,19.96,858.28,Yes
TEL01357,2021-11-13,Male,1,Yes,Yes,Maharashtra,32,Month-to-month,Mailed check,Yes,Fiber optic,No,No,72.25,2312.0,No
TEL01358,2019-04-28,Female,1,Yes,No,Tamil Nadu,63,One year,Electronic check,Yes,No,No internet service,No internet service,19.77,1245.51,No
TEL01359,2018-10-30,Male,0,No,Yes,Telangana,69,month-to-month ,Electronic check,Yes,No,No internet service,No internet service,19.77,1364.13,No
TEL01360,2019-04-28,Male,0,Yes,No,Maharashtra,63,One year,Mailed check,Yes,Fiber optic,No,No,76.96,4848.48,No
TEL01361,2024-06-30,Female,0,Yes,Yes,Maharashtra,0,Month-to-month,Credit card,Yes,Fiber optic,No,No,78.16,,Yes
TEL01362,2024-06-30,Male,0,Yes,No,Telangana,0,One year,Electronic check,Yes,Fiber optic,Yes,No,84.45,,Yes
TEL01363,2021-08-15,Male,0,No,No,Karnataka,35,month-to-month ,Mailed check,Yes,DSL,No,No,43.9,1536.5,Yes
TEL01364,2021-05-17,Female,0,No,Yes,Telangana,38,Month-to-month,Credit card,Yes,DSL,No,No,45.12,1714.56,No
TEL01365,2023-02-06,Female,1,Yes,No,West Bengal,17,Two year,Electronic check,Yes,Fiber optic,No,Yes,86.2,1465.4,No
TEL01366,2022-05-12,Male,1,No,No,Telangana,26,One year,Mailed check,Yes,DSL,No,Yes,53.11,1380.86,No
TEL01367,2021-02-16,Male,0,Yes,No,Tamil Nadu,41,One year,Mailed check,Yes,Fiber optic,No,No,80.03,3281.23,No
TEL01368,2019-12-24,Male,0,No,No,Maharashtra,55,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,71.37,3925.35,No
TEL01369,2019-12-24,Female,1,Yes,Yes,Gujarat,55,One year,Credit card,No,No,No internet service,No internet service,19.64,1080.2,No
TEL01370,2024-02-01,Female,0,No,Yes,Telangana,5,Two year,Electronic check,Yes,Fiber optic,No,No,65.1,325.5,Yes
TEL01371,2022-04-12,Male,0,No,No,Karnataka,27,Month-to-month,Mailed check,Yes,DSL,No,Yes,49.82,1345.14,No
TEL01372,2022-12-08,Female,0,Yes,Yes,Gujarat,19,Month-to-month,Electronic check,Yes,Fiber optic,No,No,73.23,1391.37,No
TEL01373,2022-10-09,Male,0,No,No,Gujarat,21,Month-to-month,Electronic check,Yes,DSL,No,No,41.57,872.97,No
TEL01374,2019-08-26,Female,0,No,No,Gujarat,59,Two year,Mailed check,No,DSL,Yes,Yes,69.91,4124.69,No
TEL01375,2021-12-13,Male,0,No,Yes,Delhi,31,Month-to-month,Electronic check,Yes,Fiber optic,No,No,58.68,1819.08,No
TEL01376,2021-09-14,Male,0,Yes,No,Telangana,34,One year,Mailed check,No,DSL,Yes,No,56.57,1923.38,No
TEL01377,2018-08-31,Male,0,No,Yes,Tamil Nadu,71,Month-to-month,Mailed check,Yes,DSL,No,Yes,41.7,2960.7,No
TEL01378,2021-10-14,Male,0,No,No,Karnataka,33,One year,Mailed check,Yes,No,No internet service,No internet service,22.24,733.92,No
TEL01379,2020-01-23,Female,1,No,No,Karnataka,54,Month-to-month,Electronic check,Yes,DSL,No,No,39.12,2112.48,No
TEL01380,2018-09-30,Female,0,No,No,Karnataka,70,Month-to-month,Mailed check,Yes,Fiber optic,No,No,70.53,4937.1,No
TEL01381,2018-08-31,Female,0,Yes,No,Maharashtra,71,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,20.53,1457.63,No
TEL01382,2022-08-10,Female,0,Yes,Yes,Maharashtra,23,One year,Mailed check,No,DSL,No,Yes,43.89,1009.47,No
TEL01383,2022-02-11,Male,0,No,Yes,Telangana,29,One year,Bank transfer,No,Fiber optic,Yes,No,65.69,1905.01,No
TEL01384,2024-04-01,Male,0,No,No,West Bengal,3,One year,Electronic check,No,No,No internet service,No internet service,18.0,54.0,No
TEL01385,2020-01-23,Female,0,No,No,West Bengal,54,Month-to-month,Credit card,No,Fiber optic,Yes,No,75.13,4057.02,Yes
TEL01386,2022-03-13,Female,1,No,No,Gujarat,28,Month-to-month,Electronic check,No,Fiber optic,,No,76.15,2132.2,Yes
TEL01387,2024-06-30,Male,0,Yes,No,Karnataka,0,Two year,Credit card,Yes,Fiber optic,No,No,82.2,,No
TEL01388,2023-08-05,Female,0,,No,Karnataka,11,Month-to-month,Electronic check,No,DSL,Yes,No,36.87,405.57,Yes
TEL01389,2023-07-06,Female,0,,No,Delhi,12,Month-to-month,Electronic check,Yes,DSL,No,No,48.44,581.28,Yes
TEL01390,2024-02-01,Female,0,No,No,Telangana,5,Two year,Bank transfer,No,DSL,No,No,41.39,206.95,No
TEL01391,2024-02-01,Male,0,No,No,West Bengal,5,Two year,Mailed check,Yes,No,No internet service,No internet service,20.05,100.25,No
TEL01392,2021-02-16,Female,0,No,No,Delhi,41,One year,Electronic check,Yes,DSL,Yes,No,52.4,2148.4,No
TEL01393,2023-02-06,Male,0,,Yes,West Bengal,17,Month-to-month,Mailed check,No,Fiber optic,Yes,No,81.0,1377.0,Yes
TEL01394,2018-10-30,Male,0,Yes,Yes,Gujarat,69,Two year,Credit card,No,DSL,No,Yes,53.05,3660.45,No
TEL01395,2021-02-16,Male,0,Yes,No,Delhi,41,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,19.78,810.98,No
TEL01396,2021-01-17,Male,0,Yes,No,Maharashtra,42,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,86.84,3647.28,No
TEL01397,2021-05-17,Male,1,Yes,No,Tamil Nadu,38,One year,Electronic check,No,No,No internet service,No internet service,22.1,839.8,Yes
TEL01398,2020-08-20,Female,0,Yes,Yes,Delhi,47,Two year,Mailed check,Yes,No,No internet service,No internet service,19.92,936.24,No
TEL01399,2019-10-25,Female,0,Yes,Yes,West Bengal,57,One year,Electronic check,Yes,Fiber optic,Yes,No,83.62,4766.34,No
TEL01400,2022-08-10,Female,0,Yes,Yes,Tamil Nadu,23,Two year,Electronic check,Yes,No,No internet service,No internet service,18.0,414.0,No
TEL01401,2020-11-18,Male,0,No,No,Tamil Nadu,44,One year,Credit card,No,No,No internet service,No internet service,18.0,792.0,No
TEL01402,2021-02-16,Male,0,No,No,Tamil Nadu,41,Month-to-month,Bank transfer,Yes,DSL,No,Yes,61.01,2501.41,No
TEL01403,2020-05-22,Female,0,No,No,Karnataka,50,One year,Electronic check,Yes,DSL,Yes,No,48.44,2422.0,No
TEL01404,2020-01-23,Female,0,No,No,Karnataka,54,Two year,Mailed check,Yes,Fiber optic,No,No,56.39,3045.06,No
TEL01405,2019-12-24,Male,0,Yes,No,Tamil Nadu,55,Month-to-month,Mailed check,No,Fiber optic,Yes,Yes,86.02,4731.1,No
TEL01406,2020-12-18,Male,0,No,No,Maharashtra,43,One year,Bank transfer,Yes,DSL,No,Yes,59.1,2541.3,No
TEL01407,2024-02-01,Female,0,No,Yes,Tamil Nadu,5,Month-to-month,Mailed check,No,Fiber optic,Yes,Yes,74.05,370.25,Yes
TEL01408,2019-09-25,Female,0,No,Yes,Tamil Nadu,58,Month-to-month,Electronic check,Yes,Fiber optic,No,No,60.01,3480.58,Yes
TEL01409,2018-09-30,Female,0,No,Yes,West Bengal,70,Two year,Credit card,Yes,Fiber optic,No,No,69.54,4867.8,No
TEL01410,2021-03-18,Female,0,No,Yes,Maharashtra,40,Month-to-month,Electronic check,Yes,DSL,No,No,47.65,1906.0,No
TEL01411,2021-11-13,Male,0,Yes,No,Karnataka,32,Month-to-month,Bank transfer,No,No,No internet service,No internet service,18.0,576.0,No
TEL01412,2023-05-07,Male,0,Yes,Yes,Karnataka,14,Month-to-month,Electronic check,No,Fiber optic,Yes,Yes,72.98,1021.72,Yes
TEL01413,2021-10-14,Female,0,Yes,No,West Bengal,33,Month-to-month,Bank transfer,Yes,DSL,Yes,No,53.9,1778.7,No
TEL01414,2021-01-17,Female,0,No,Yes,Delhi,42,month-to-month ,Electronic check,Yes,No,No internet service,No internet service,23.95,1005.9,No
TEL01415,2019-11-24,Female,0,No,No,West Bengal,56,Month-to-month,Credit card,Yes,No,No internet service,No internet service,18.0,1008.0,No
TEL01416,2021-08-15,Male,0,No,No,Tamil Nadu,35,Month-to-month,Mailed check,Yes,Fiber optic,No,No,61.44,2150.4,No
TEL01417,2023-06-06,Male,0,Yes,No,Karnataka,13,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,18.0,234.0,No
TEL01418,2023-07-06,Male,0,Yes,Yes,Maharashtra,12,Month-to-month,Bank transfer,Yes,DSL,,Yes,50.13,601.56,Yes
TEL01419,2021-04-17,Female,1,No,Yes,Tamil Nadu,39,Month-to-month,Mailed check,No,Fiber optic,No,No,71.52,2789.28,No
TEL01420,2020-10-19,Female,1,No,Yes,West Bengal,45,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,23.78,1070.1,No
TEL01421,2019-03-29,Male,0,Yes,No,Delhi,64,Month-to-month,Electronic check,Yes,Fiber optic,No,No,83.96,5373.44,Yes
TEL01422,2019-08-26,Female,0,Yes,No,West Bengal,59,Month-to-month,Mailed check,Yes,DSL,,No,47.62,2809.58,No
TEL01423,2021-01-17,Male,0,Yes,No,Delhi,42,Two year,Mailed check,Yes,Fiber optic,,Yes,81.87,3438.54,No
TEL01424,2023-10-04,Male,0,No,Yes,Maharashtra,9,Two year,Credit card,No,Fiber optic,No,No,58.07,522.63,Yes
